HS2,HS4,Group,Commodity,Cargo,Cargo_Detail,Keywords_Str,Min Tons,Max Tons,Note,HS Title,HS Decription,HS_Code,Port of Loading (F),Shipper,Count,Tons
87,8715,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Baby carriages and parts thereof,Baby carriages and parts thereof,,,,1,1
87,8714,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Parts and accessories of vehicles of headings 8711 to 8713:,Parts and accessories of vehicles of headings 8711 to 8713:,,,,1,1
87,8712,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Bicycles and other cycles (including delivery tricycles), not motorised","Bicycles and other cycles (including delivery tricycles), not motorised",,,,1,1
87,8711,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars:","Motorcycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars:",,,,1,1
87,8710,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Tanks and other armoured fighting vehicles,"motorised, whether or not fitted with weapons, and parts of such vehicles",,,,1,1
87,8709,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms; parts of the foregoing vehicles:","Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms; parts of the foregoing vehicles:",,,,1,1
87,8708,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Parts and accessories of the motor vehicles of headings 8701 to 8705:,Parts and accessories of the motor vehicles of headings 8701 to 8705:,,,,1,1
87,8707,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Bodies (including cabs), for the motor vehicles of headings 8701 to 8705:","Bodies (including cabs), for the motor vehicles of headings 8701 to 8705:",,,,1,1
87,8705,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Special purpose motor vehicles, other than those principally designed for the transport of persons or goods (for example, wreckers, mobile cranes, fire fighting vehicles, concrete mixers, road sweepers, spraying vehicles, mobile workshops, mobile radiological units):","Special purpose motor vehicles, other than those principally designed for the transport of persons or goods (for example, wreckers, mobile cranes, fire fighting vehicles, concrete mixers, road sweepers, spraying vehicles, mobile workshops, mobile radiological units):",,,,1,1
87,8704,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Motor vehicles for the transport of goods:,Motor vehicles for the transport of goods:,,,,1,1
87,8703,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702), including station wagons and racing cars:","Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702), including station wagons and racing cars:",,,,1,1
48,4823,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Other paper, paperboard, cellulose wadding and webs of cellulose fibers, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibers:","Other paper, paperboard, cellulose wadding and webs of cellulose fibers, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibers:",,,,1,1
48,4819,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibers; box files, letter trays and similar articles, of paper or paperboard of a kind used in offices, shops or the like:","Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibers; box files, letter trays and similar articles, of paper or paperboard of a kind used in offices, shops or the like:",,,,1,1
48,4818,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibers, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths, table napkins, bed sheets and similar household, sanitary or hospital articles, articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibers:","Toilet paper and similar paper, cellulose wadding or webs of cellulose fibers, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths, table napkins, bed sheets and similar household, sanitary or hospital articles, articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibers:",,,,1,1
48,4817,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Envelopes, letter cards, plain postcards and correspondence cards, of paper or paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery:","Envelopes, letter cards, plain postcards and correspondence cards, of paper or paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery:",,,,1,1
48,4813,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes:","Cigarette paper, whether or not cut to size or in the form of booklets or tubes:",,,,1,1
48,4811,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Paper, paperboard, cellulose wadding and webs of cellulose fibers, coated, impregnated, covered, surface-colored, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 4803, 4809 or 4810:","Paper, paperboard, cellulose wadding and webs of cellulose fibers, coated, impregnated, covered, surface-colored, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 4803, 4809 or 4810:",,,,1,1
48,4810,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Paper and paperboard, coated on one or both sides with kaolin (China clay) or other inorganic substances, with or without a binder, and with no other coating, whether or not surface-colored, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size:","Paper and paperboard, coated on one or both sides with kaolin (China clay) or other inorganic substances, with or without a binder, and with no other coating, whether or not surface-colored, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size:",,,,1,1
48,4808,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets, other than paper of the kind described in heading 4803:","Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets, other than paper of the kind described in heading 4803:",,,,1,1
48,4806,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers, in rolls or sheets:","Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers, in rolls or sheets:",,,,1,1
48,4805,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note 3 to this chapter:","Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note 3 to this chapter:",,,,1,1
48,4804,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading 4802 or 4803:","Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading 4802 or 4803:",,,,1,1
48,4803,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Paper and paperboard, uncoated, in rolls or sheets, not further worked or processed","Paper and paperboard, uncoated, in rolls or sheets, not further worked or processed",,,,1,1
48,4802,Break-Bulk,Forestry,Paper Products,Paper Board,"KRAFTLINERBOARD. Kraft Liner Board, Liner Board, Kraft, Reels, Eukal",1.5,60000,KEEP,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non perforated punch-cards and punch tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading 4801 or 4803; hand-made paper and paperboard:","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non perforated punch-cards and punch tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading 4801 or 4803; hand-made paper and paperboard:",,,,1,1
47,4707,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,Recovered (waste and scrap) paper and paperboard:,Recovered (waste and scrap) paper and paperboard:,,,,1,1
47,4706,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,Pulps of fibers derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material:,Pulps of fibers derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material:,,,,1,1
47,4705,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,Wood pulp obtained by a combination of mechanical and chemical processes,Wood pulp obtained by a combination of mechanical and chemical processes,,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,Suzxano,1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"All Other Brazil Ports South Of Recife, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,Suzxano,1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"Itaqui, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"All Other Brazil Ports South Of Recife, Brazil",Celulose Nipo Brasileira Sa,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Parsed: 4703.29.00,"All Other Brazil Ports South Of Recife, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Parsed: 4703.29.00,"Rio Grande, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Parsed: 4703.29.00,"Itaqui, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Parsed: 4703.29.00,"Sao Paulo, Brazil",,1,1
87,8701,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Tractors (other than tractors of heading 8709):,Tractors (other than tractors of heading 8709):,,,,1,1
86,8609,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Railway or tramway track fixtures and fittings,"mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the foregoing",,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"Sao Paulo, Brazil",,1,1
73,7302,Break-Bulk,Steel,Finished Steel,Long Products,Rail,1.5,60000,KEEP,"Railway or tramway track construction material of iron or steel, the following: rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (base plates), rail clips, bedplates, ties and other material specialized for jointing or fixing rails:","Railway or tramway track construction material of iron or steel, the following: rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (base plates), rail clips, bedplates, ties and other material specialized for jointing or fixing rails:",,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"Itaqui, Brazil",,1,1
86,8608,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Containers,(including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport,,,,1,1
86,8607,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Parts of railway or tramway locomotives or rolling stock:,Parts of railway or tramway locomotives or rolling stock:,,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"All Other Brazil Ports South Of Recife, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"All Other Brazil Ports South Of Recife, Brazil",Veracel Celulose S A,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Nueva Palmira, Uruguay",Upm Pulp Sales Oy,1,1
85,8547,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets) incorporated during molding solely for the purposes of assembly, other than insulators of heading 8546; electrical conduit tubing and joints therefor, of base metal lined with insulating material:","Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets) incorporated during molding solely for the purposes of assembly, other than insulators of heading 8546; electrical conduit tubing and joints therefor, of base metal lined with insulating material:",,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Sao Paulo, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Nueva Palmira, Uruguay",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Rio Grande, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"All Other Sweden Ports, Sweden",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"All Other Uruguay Ports, Uruguay",,1,1
85,8546,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,Electrical insulators of any material:,Electrical insulators of any material:,,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"All Other Brazil Ports South Of Recife, Brazil",Suzano S A,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Sao Paulo, Brazil",Bracell Sp Celulose Ltda,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"Pulp, WoodPulp, Wood Pulp",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.21,"Sao Paulo, Brazil",Eldorado Brasil Celulose S.A,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",,,,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, BLEACHED, EUCALYPTUS, KRAFT, PLUS",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"All Other Brazil Ports South Of Recife, Brazil",,1,1
47,4703,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, BLEACHED, EUCALYPTUS, KRAFT, PLUS",1.5,60000,KEEP,"Chemical woodpulp, soda or sulfate, other than dissolving grades:","Chemical woodpulp, soda or sulfate, other than dissolving grades:",Classified: 4703.29,"Itaqui, Brazil",,1,1
47,4702,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,"Chemical wood pulp, dissolving grades","Chemical wood pulp, dissolving grades",,,,1,1
47,4701,Break-Bulk,Forestry,Paper Products,Wood Pulp,"BALES, PLANTED EUCALYPTUS, KRAFT BLEACHED WOOD, sca pure, UNBLEACHED EUCALYPTUS",1.5,60000,KEEP,Mechanical wood pulp,Mechanical wood pulp,,,,1,1
44,4421,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Lumber, Spruce, Timber, Pine, Taeda, Elliotti, Pinus, Metsa, Whitewood",1.5,60000,KEEP,Other articles of wood:,Other articles of wood:,,,,1,1
44,4420,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Lumber, Spruce, Timber, Pine, Taeda, Elliotti, Pinus, Metsa, Whitewood",1.5,60000,KEEP,"Wood marquetry and inlaid wood; caskets and cases for jewelry or cutlery and similar articles, of wood; statuettes and other ornaments, of wood; wooden articles of furniture not falling within chapter 94:","Wood marquetry and inlaid wood; caskets and cases for jewelry or cutlery and similar articles, of wood; statuettes and other ornaments, of wood; wooden articles of furniture not falling within chapter 94:",,,,1,1
44,4418,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Lumber, Spruce, Timber, Pine, Taeda, Elliotti, Pinus, Metsa, Whitewood",1.5,60000,KEEP,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes:","Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes:",,,,1,1
44,4416,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,General Cargo,1.5,60000,KEEP,"Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves","Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves",,,,1,1
44,4415,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,General Cargo,1.5,60000,KEEP,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood:","Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood:",,,,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"SAID, CONTAIN, GRANDPLY, EUCALYPTUS, CDX",1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Parsed: 4412.32.32; Parsed: 4412.33,"All Other Brazil Ports South Of Recife, Brazil",Industries Stria De Compensados Sudati,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Parsed: 4412.39,"All Other Brazil Ports South Of Recife, Brazil",Industries Stria De Compensados Sudati,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Parsed: 4412.39,"All Other Brazil Ports South Of Recife, Brazil",Inustria De Compensados Sudati,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Parsed: 4412.39,"All Other Brazil Ports South Of Recife, Brazil",,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Classified: 4412.39,"Soerabaja, Indonesia",,1,1
85,8545,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes:","Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes:",,,,1,1
73,7304,Break-Bulk,Steel,Finished Steel,Tubular Goods,"PROCURED, ITEMS, MATERIAL, OCI, BEAUMONT",1.5,60000,KEEP,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel:","Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel:",Classified: 7304.19,"Lido, Italy",Tecnimont Sp A,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Classified: 4412.39,"Sao Francisco Do Sul, Brazil",Industria De Compensados Sudati Ltd.,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,Plywood,1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",Classified: 4412.39,"Sao Francisco Do Sul, Brazil",Inustria De Compensados Sudati,1,1
72,7214,Break-Bulk,Steel,Finished Steel,Long Products,"PRIME, QUALITY, NEWLY, PRODUCED, HOT",1.5,60000,KEEP,"Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:",Classified: 7214.99,"Alexandria, Egypt",Al Ezz Dekheila Steel Co.,1,1
44,4412,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Eucaboard, Beadboard, Eucatile, MDF, HDF, Fibreboard, Fiberboard, OSBV, Oriented Strand Board, Plywood",1.5,60000,KEEP,"Plywood, veneered panels and similar laminated wood:","Plywood, veneered panels and similar laminated wood:",,,,1,1
72,7214,Break-Bulk,Steel,Finished Steel,Long Products,"PRIME, NEWLY, PRODUCED, DEFORMED, STEEL",1.5,60000,KEEP,"Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:",Classified: 7214.20,"Alexandria, Egypt",Comet Trading Sa,1,1
72,7214,Break-Bulk,Steel,Finished Steel,Long Products,"PRIME, NEWLY, PRODUCED, DEFORMED, STEEL",1.5,60000,KEEP,"Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:",Classified: 7214.20,"Arzew, Algeria",Tosyali Iron & Steel Algerie Sp A,1,1
72,7225,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"PRIME, COLD, ROLLED, NON, ORIENTED",1.5,60000,KEEP,"Flat-rolled products of other alloy steel, of a width of 600 mm or more:","Flat-rolled products of other alloy steel, of a width of 600 mm or more:",Classified: 7225.11,"All Other Peoples Republic of China Ports, China",Zhixin Electromagnetic (Hk),1,1
44,4411,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Eucaboard, Beadboard, Eucatile, MDF, HDF, Fibreboard, Fiberboard, OSBV, Oriented Strand Board, Plywood",1.5,60000,KEEP,"Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances:","Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances:",,,,1,1
44,4410,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Eucaboard, Beadboard, Eucatile, MDF, HDF, Fibreboard, Fiberboard, OSBV, Oriented Strand Board, Plywood",1.5,60000,KEEP,"Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances:","Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances:",,,,1,1
