Analysis_Type,Entity_ID,Entity_Name,Vessel_Type,Carrier,Vessel_Name,Vessel_Size_Class,Total_Tons,Total_Value,Shipment_Count,Unique_Vessels,Pct_Tons,Pct_Shipments
Entity_Carrier,CHEVRON-001,Chevron,,DPKT - Dampskibsselskabet Torm,,,674055.63,435226000.0,0,2.0,1.1479810655606135,0.0
Entity_Carrier,CHEVRON-001,Chevron,,DSVF - Dsv Air & Sea Inc. Dba. Dsv Ocean Transport,,,565.5,4038000.0,0,1.0,0.0009631004677974828,0.0
Entity_Carrier,CHEVRON-001,Chevron,,ELVM - Elite Tankship Dmcc,,,23535.0,22358000.0,0,1.0,0.04008235103379975,0.0
Entity_Carrier,CHEVRON-001,Chevron,,EOFF - Ensco Offshore Company,,,13.56,43100.0,0,2.0,2.3093974081934336e-05,0.0
Entity_Carrier,CHEVRON-001,Chevron,,EPSJ - Eastern Pacific Shipping Pte Ltd,,,407358.0,260643000.0,0,5.0,0.6937695497100742,0.0
Entity_Carrier,CHEVRON-001,Chevron,,EVAC - Emirates Ship Investment Company Llc,,,35132.84,33306000.0,0,1.0,0.059834579379406026,0.0
Entity_Carrier,CHEVRON-001,Chevron,,FLUB - Frontline Management As,,,71592.2,40378000.0,0,1.0,0.12192834891361792,0.0
Entity_Carrier,CHEVRON-001,Chevron,,GLQN - Gloria Maris S.A.,,,107643.0,57158000.0,0,1.0,0.18332630177740838,0.0
Entity_Carrier,CHEVRON-001,Chevron,,GVWS - Gulfview Shipping Co S A,,,70521.0,38928000.0,0,1.0,0.12010399308496247,0.0
Entity_Carrier,CHEVRON-001,Chevron,,HDRM - Heidmar Inc,,,47275.100000000006,28992000.0,2,1.0,0.08051400694106593,0.3502626970227671
Entity_Carrier,CHEVRON-001,Chevron,,HPPW - Hafnia Pools Pte Ltd,,,90820.0,63427000.0,0,3.0,0.15467512729507935,0.0
Entity_Carrier,CHEVRON-001,Chevron,,IONK - Ionic Tankers,,,999575.38,460552400.0,9,2.0,1.7023722653878808,1.5761821366024518
Entity_Carrier,CHEVRON-001,Chevron,,ISEW - International Seaways Inc,,,180884.43,218493000.0,1,2.0,0.3080634467732644,0.17513134851138354
Entity_Carrier,CHEVRON-001,Chevron,,JELW - Jasper Exporting Ltd,,,104275.0,52033000.0,0,1.0,0.17759027635646774,0.0
Entity_Carrier,CHEVRON-001,Chevron,,KOEC - Kmarin Ocean Services Corporation,,,133311.38,76550000.0,0,1.0,0.22704200254770646,0.0
Entity_Carrier,CHEVRON-001,Chevron,,MAET - Maersk Tankers,,,13830.0,9224000.0,0,1.0,0.023553809849052497,0.0
Entity_Carrier,CHEVRON-001,Chevron,,MEYW - Mercuria Energy Trading Sa,,,732306.0,398473000.0,0,1.0,1.2471870047230829,0.0
Entity_Carrier,CHEVRON-001,Chevron,,MFQO - Mercury Pool Limited,,,38942.31,25234000.0,0,1.0,0.06632247034149352,0.0
